"artist/149966","Suphala","https://www.discogs.com/artist/149966-Suphala","ARTIST"
"artist/45270","Torture","https://www.discogs.com/artist/45270-Torture","ARTIST"
"artist/95484","M. Sayyid","https://www.discogs.com/artist/95484-M-Sayyid","ARTIST"
"artist/143797","Max Bill","https://www.discogs.com/artist/143797-Max-Bill","ARTIST"
"artist/6933","Timeblind","https://www.discogs.com/artist/6933-Timeblind","ARTIST"
"artist/63762","Mutamassik","https://www.discogs.com/artist/63762-Mutamassik","ARTIST"
"artist/2042243","Creature (10)","https://www.discogs.com/artist/2042243-Creature-10","ARTIST"
"artist/186698","U. N. I.","https://www.discogs.com/artist/186698-U-N-I","ARTIST"
"artist/8585","Divine Styler","https://www.discogs.com/artist/8585-Divine-Styler","ARTIST"
"artist/62","John Tejada","https://www.discogs.com/artist/62-John-Tejada","ARTIST"
"artist/144793","Monsta Island Czars","https://www.discogs.com/artist/144793-Monsta-Island-Czars","ARTIST"
"artist/868626","Loch Ness (2)","https://www.discogs.com/artist/868626-Loch-Ness-2","ARTIST"
"artist/239429","Darc Mind","https://www.discogs.com/artist/239429-Darc-Mind","ARTIST"
"artist/367529","Quiz (2)","https://www.discogs.com/artist/367529-Quiz-2","ARTIST"
"artist/565910","Ray Long","https://www.discogs.com/artist/565910-Ray-Long","ARTIST"
"artist/3384","The Cinematic Orchestra","https://www.discogs.com/artist/3384-The-Cinematic-Orchestra","ARTIST"
"artist/331316","Wayne Urquhart","https://www.discogs.com/artist/331316-Wayne-Urquhart","ARTIST"
"artist/422200","Luke Flowers","https://www.discogs.com/artist/422200-Luke-Flowers","ARTIST"
"artist/528042","Milo Fell","https://www.discogs.com/artist/528042-Milo-Fell","ARTIST"
"artist/38564","John Ellis","https://www.discogs.com/artist/38564-John-Ellis","ARTIST"
"artist/259754","Tom Chant","https://www.discogs.com/artist/259754-Tom-Chant","ARTIST"
"artist/195220","Patrick Carpenter","https://www.discogs.com/artist/195220-Patrick-Carpenter","ARTIST"
"artist/387483","Antonia Pagulatos","https://www.discogs.com/artist/387483-Antonia-Pagulatos","ARTIST"
"artist/258248","Prabjote Osahn","https://www.discogs.com/artist/258248-Prabjote-Osahn","ARTIST"
"artist/5094","J Swinscoe","https://www.discogs.com/artist/5094-J-Swinscoe","ARTIST"
"artist/290458","Phil France","https://www.discogs.com/artist/290458-Phil-France","ARTIST"
"artist/1136","Robert Hood","https://www.discogs.com/artist/1136-Robert-Hood","ARTIST"
"artist/101139","J. Xaverre","https://www.discogs.com/artist/101139-J-Xaverre","ARTIST"
"artist/300805","Peter Gofton","https://www.discogs.com/artist/300805-Peter-Gofton","ARTIST"
"artist/53566","Akrobatik","https://www.discogs.com/artist/53566-Akrobatik","ARTIST"
"artist/947093","Jared Bridgeman","https://www.discogs.com/artist/947093-Jared-Bridgeman","ARTIST"
"artist/207045","DJ Therapy","https://www.discogs.com/artist/207045-DJ-Therapy","ARTIST"
"artist/116347","Ray Fernandes","https://www.discogs.com/artist/116347-Ray-Fernandes","ARTIST"
"artist/48057","The Nextmen","https://www.discogs.com/artist/48057-The-Nextmen","ARTIST"
"artist/14954","Rodney P","https://www.discogs.com/artist/14954-Rodney-P","ARTIST"
"artist/31444","Dynamite MC","https://www.discogs.com/artist/31444-Dynamite-MC","ARTIST"
"artist/22506","Cutty Ranks","https://www.discogs.com/artist/22506-Cutty-Ranks","ARTIST"
"artist/832225","Bradford Ellis","https://www.discogs.com/artist/832225-Bradford-Ellis","ARTIST"
"artist/482236","Dominic Betmead","https://www.discogs.com/artist/482236-Dominic-Betmead","ARTIST"
"artist/631731","Rodney Panton","https://www.discogs.com/artist/631731-Rodney-Panton","ARTIST"
"artist/119360","Williams","https://www.discogs.com/artist/119360-Williams","ARTIST"
"artist/564639","William Threlfall","https://www.discogs.com/artist/564639-William-Threlfall","ARTIST"
"artist/119361","J.A.M.","https://www.discogs.com/artist/119361-JAM","ARTIST"
"artist/60606","Clyde","https://www.discogs.com/artist/60606-Clyde","ARTIST"
"artist/21364","Capitol A","https://www.discogs.com/artist/21364-Capitol-A","ARTIST"
"artist/5385","Brooks","https://www.discogs.com/artist/5385-Brooks","ARTIST"
"artist/507949","Antoine Green","https://www.discogs.com/artist/507949-Antoine-Green","ARTIST"
"artist/507950","Clive Astin","https://www.discogs.com/artist/507950-Clive-Astin","ARTIST"
"artist/67532","M.A.N.D.Y.","https://www.discogs.com/artist/67532-MANDY","ARTIST"
"artist/16768","Booka Shade","https://www.discogs.com/artist/16768-Booka-Shade","ARTIST"
"artist/487087","DJ Pat Bo","https://www.discogs.com/artist/487087-DJ-Pat-Bo","ARTIST"
"artist/477536","Philipp Jung","https://www.discogs.com/artist/477536-Philipp-Jung","ARTIST"
"artist/119362","Tomorrow People (3)","https://www.discogs.com/artist/119362-Tomorrow-People-3","ARTIST"
"artist/26708","Scape One","https://www.discogs.com/artist/26708-Scape-One","ARTIST"
"artist/522875","Joshua Harvey","https://www.discogs.com/artist/522875-Joshua-Harvey","ARTIST"
"artist/8049","Ferenc","https://www.discogs.com/artist/8049-Ferenc","ARTIST"
"artist/1422","Michael Mayer","https://www.discogs.com/artist/1422-Michael-Mayer","ARTIST"
"artist/624767","Fra Soler","https://www.discogs.com/artist/624767-Fra-Soler","ARTIST"
"artist/625888","Maxi Ruiz","https://www.discogs.com/artist/625888-Maxi-Ruiz","ARTIST"
"artist/119363","François De Roubaix","https://www.discogs.com/artist/119363-François-De-Roubaix","ARTIST"
"artist/871","Carl Craig","https://www.discogs.com/artist/871-Carl-Craig","ARTIST"
"artist/1395979","Shadout Mapes","https://www.discogs.com/artist/1395979-Shadout-Mapes","ARTIST"
"artist/1081367","Dj Blaze (3)","https://www.discogs.com/artist/1081367-Dj-Blaze-3","ARTIST"
"artist/357441","Eyedea & Abilities","https://www.discogs.com/artist/357441-Eyedea-Abilities","ARTIST"
"artist/12470","Company Flow","https://www.discogs.com/artist/12470-Company-Flow","ARTIST"
"artist/37308","Mr. Lif","https://www.discogs.com/artist/37308-Mr-Lif","ARTIST"
"artist/51617","BMS","https://www.discogs.com/artist/51617-BMS","ARTIST"
"artist/215053","3 Melancholy Gypsys","https://www.discogs.com/artist/215053-3-Melancholy-Gypsys","ARTIST"
"artist/328809","MCK2","https://www.discogs.com/artist/328809-MCK2","ARTIST"
"artist/328810","Shorty Raw","https://www.discogs.com/artist/328810-Shorty-Raw","ARTIST"
"artist/1504725","8:35","https://www.discogs.com/artist/1504725-835","ARTIST"
"artist/111998","Foreign Legion (2)","https://www.discogs.com/artist/111998-Foreign-Legion-2","ARTIST"
"artist/7888233","Park-Like Setting","https://www.discogs.com/artist/7888233-Park-Like-Setting","ARTIST"
"artist/108541","Xtracts Of Slang","https://www.discogs.com/artist/108541-Xtracts-Of-Slang","ARTIST"
"artist/931888","Gershwin BLX","https://www.discogs.com/artist/931888-Gershwin-BLX","ARTIST"
"artist/277011","Sleep (2)","https://www.discogs.com/artist/277011-Sleep-2","ARTIST"
"artist/292880","Anaxagorus","https://www.discogs.com/artist/292880-Anaxagorus","ARTIST"
"artist/292875","Syndel","https://www.discogs.com/artist/292875-Syndel","ARTIST"
"artist/64771","mcenroe","https://www.discogs.com/artist/64771-mcenroe","ARTIST"
"artist/235773","Pip Skid","https://www.discogs.com/artist/235773-Pip-Skid","ARTIST"
"artist/39713","Edan","https://www.discogs.com/artist/39713-Edan","ARTIST"
"artist/20749","cLOUDDEAD","https://www.discogs.com/artist/20749-cLOUDDEAD","ARTIST"
"artist/312732","Azeem (2)","https://www.discogs.com/artist/312732-Azeem-2","ARTIST"
"artist/21070","J-Zone","https://www.discogs.com/artist/21070-J-Zone","ARTIST"
"artist/53625","Binary Star","https://www.discogs.com/artist/53625-Binary-Star","ARTIST"
"artist/41185","Dead Poets Society","https://www.discogs.com/artist/41185-Dead-Poets-Society","ARTIST"
"artist/1262432","Irish Car Bomb","https://www.discogs.com/artist/1262432-Irish-Car-Bomb","ARTIST"
"artist/81593","Ken Boogaloo","https://www.discogs.com/artist/81593-Ken-Boogaloo","ARTIST"
"artist/556728","Briz (2)","https://www.discogs.com/artist/556728-Briz-2","ARTIST"
"artist/5953","J-Live","https://www.discogs.com/artist/5953-J-Live","ARTIST"
"artist/238292","Athletic Mic League","https://www.discogs.com/artist/238292-Athletic-Mic-League","ARTIST"
"artist/385864","OneManArmy","https://www.discogs.com/artist/385864-OneManArmy","ARTIST"
"artist/349313","Concise Kilgore","https://www.discogs.com/artist/349313-Concise-Kilgore","ARTIST"
"artist/336190","RJD2","https://www.discogs.com/artist/336190-RJD2","ARTIST"
"artist/82930","Jakki Da Motamouth","https://www.discogs.com/artist/82930-Jakki-Da-Motamouth","ARTIST"
"artist/93025","Cyne","https://www.discogs.com/artist/93025-Cyne","ARTIST"
"artist/152119","Evolver (5)","https://www.discogs.com/artist/152119-Evolver-5","ARTIST"
"artist/868627","Shaman (4)","https://www.discogs.com/artist/868627-Shaman-4","ARTIST"
"artist/868628","Ravage (2)","https://www.discogs.com/artist/868628-Ravage-2","ARTIST"
"artist/868625","B-Wyze (2)","https://www.discogs.com/artist/868625-B-Wyze-2","ARTIST"
"artist/132998","KMD","https://www.discogs.com/artist/132998-KMD","ARTIST"
"artist/117896","Substance Abuse","https://www.discogs.com/artist/117896-Substance-Abuse","ARTIST"
"artist/30011","Brand Nubian","https://www.discogs.com/artist/30011-Brand-Nubian","ARTIST"
"artist/204593","Jon Doe (2)","https://www.discogs.com/artist/204593-Jon-Doe-2","ARTIST"
"artist/1570865","DJ Food Stamp","https://www.discogs.com/artist/1570865-DJ-Food-Stamp","ARTIST"
"artist/13247","Prince Paul","https://www.discogs.com/artist/13247-Prince-Paul","ARTIST"
"artist/157763","Madvillain","https://www.discogs.com/artist/157763-Madvillain","ARTIST"
"artist/66042","Scienz Of Life","https://www.discogs.com/artist/66042-Scienz-Of-Life","ARTIST"
"artist/14757","Black Moon","https://www.discogs.com/artist/14757-Black-Moon","ARTIST"
"artist/104746","Count Bass D","https://www.discogs.com/artist/104746-Count-Bass-D","ARTIST"
"artist/197125","Wale Oyejide","https://www.discogs.com/artist/197125-Wale-Oyejide","ARTIST"
"artist/80594","PNS","https://www.discogs.com/artist/80594-PNS","ARTIST"
"artist/4091","De La Soul","https://www.discogs.com/artist/4091-De-La-Soul","ARTIST"
"artist/10578","The Pharcyde","https://www.discogs.com/artist/10578-The-Pharcyde","ARTIST"
"artist/207035","Semi.Official","https://www.discogs.com/artist/207035-SemiOfficial","ARTIST"
"artist/53193","Vast Aire","https://www.discogs.com/artist/53193-Vast-Aire","ARTIST"
"artist/920469","Tchak Diallo","https://www.discogs.com/artist/920469-Tchak-Diallo","ARTIST"
"artist/3765209","BRNGTN","https://www.discogs.com/artist/3765209-BRNGTN","ARTIST"
"artist/621867","Infinite Evol","https://www.discogs.com/artist/621867-Infinite-Evol","ARTIST"
"artist/216986","Billy Danze","https://www.discogs.com/artist/216986-Billy-Danze","ARTIST"
"artist/50662","M.O.P.","https://www.discogs.com/artist/50662-MOP","ARTIST"
"artist/7768187","M.E.D. (2)","https://www.discogs.com/artist/7768187-MED-2","ARTIST"
"artist/44394","Phil Da Agony","https://www.discogs.com/artist/44394-Phil-Da-Agony","ARTIST"
"artist/920471","Ricky Ray","https://www.discogs.com/artist/920471-Ricky-Ray","ARTIST"
"artist/5611","Otto Von Schirach","https://www.discogs.com/artist/5611-Otto-Von-Schirach","ARTIST"
"artist/4982","Alec Empire","https://www.discogs.com/artist/4982-Alec-Empire","ARTIST"
"artist/65205","Nic Endo","https://www.discogs.com/artist/65205-Nic-Endo","ARTIST"
"artist/6930","Atari Teenage Riot","https://www.discogs.com/artist/6930-Atari-Teenage-Riot","ARTIST"
"artist/162438","Ruste Juxx","https://www.discogs.com/artist/162438-Ruste-Juxx","ARTIST"
"artist/3765207","The Doc & Desperado","https://www.discogs.com/artist/3765207-The-Doc-Desperado","ARTIST"
"artist/585616","Breaker","https://www.discogs.com/artist/585616-Breaker","ARTIST"
"artist/4444","Lady Kier","https://www.discogs.com/artist/4444-Lady-Kier","ARTIST"
"artist/213841","Ladybug Mecca","https://www.discogs.com/artist/213841-Ladybug-Mecca","ARTIST"
"artist/239189","Zulu (2)","https://www.discogs.com/artist/239189-Zulu-2","ARTIST"
"artist/72998","Militia","https://www.discogs.com/artist/72998-Militia","ARTIST"
"artist/3765206","Miss Al Boogie","https://www.discogs.com/artist/3765206-Miss-Al-Boogie","ARTIST"
"artist/174412","Hearts Of Darknesses","https://www.discogs.com/artist/174412-Hearts-Of-Darknesses","ARTIST"
"artist/158551","Baseck","https://www.discogs.com/artist/158551-Baseck","ARTIST"
"artist/3537742","Cream (19)","https://www.discogs.com/artist/3537742-Cream-19","ARTIST"
"artist/3765208","Montana Blaq","https://www.discogs.com/artist/3765208-Montana-Blaq","ARTIST"
"artist/3765222","3 Bean Stew","https://www.discogs.com/artist/3765222-3-Bean-Stew","ARTIST"
"artist/1693714","DJ Reaganomics","https://www.discogs.com/artist/1693714-DJ-Reaganomics","ARTIST"
"artist/1907593","Jonwayne","https://www.discogs.com/artist/1907593-Jonwayne","ARTIST"
"artist/1130763","MOBONIX","https://www.discogs.com/artist/1130763-MOBONIX","ARTIST"
"artist/94252","K-Solo","https://www.discogs.com/artist/94252-K-Solo","ARTIST"
"artist/920468","Dr. Madd Vibe","https://www.discogs.com/artist/920468-Dr-Madd-Vibe","ARTIST"
"artist/947651","Peter Forrest (2)","https://www.discogs.com/artist/947651-Peter-Forrest-2","ARTIST"
"artist/552649","Davin Givhan","https://www.discogs.com/artist/552649-Davin-Givhan","ARTIST"
"artist/3765205","4 5th","https://www.discogs.com/artist/3765205-4-5th","ARTIST"
"artist/1823995","Max Lawrence (2)","https://www.discogs.com/artist/1823995-Max-Lawrence-2","ARTIST"
"artist/849762","M. Schmitz","https://www.discogs.com/artist/849762-M-Schmitz","ARTIST"
"artist/1823993","Nathaniel Gosman","https://www.discogs.com/artist/1823993-Nathaniel-Gosman","ARTIST"
"artist/1823994","M. McDonald (2)","https://www.discogs.com/artist/1823994-M-McDonald-2","ARTIST"
"artist/473858","Brother Sambuka","https://www.discogs.com/artist/473858-Brother-Sambuka","ARTIST"
"artist/14013","Lord Sear","https://www.discogs.com/artist/14013-Lord-Sear","ARTIST"
"artist/143799","Louis Logic","https://www.discogs.com/artist/143799-Louis-Logic","ARTIST"
"artist/384128","Apani B. Fly","https://www.discogs.com/artist/384128-Apani-B-Fly","ARTIST"
"artist/662569","Ramble Krohn","https://www.discogs.com/artist/662569-Ramble-Krohn","ARTIST"
"artist/143801","AJ Ready Wright","https://www.discogs.com/artist/143801-AJ-Ready-Wright","ARTIST"
"artist/1823992","Mr Ten","https://www.discogs.com/artist/1823992-Mr-Ten","ARTIST"
"artist/802982","Jude Webre","https://www.discogs.com/artist/802982-Jude-Webre","ARTIST"
"artist/2762667","Bob Nicholson (2)","https://www.discogs.com/artist/2762667-Bob-Nicholson-2","ARTIST"
"artist/1243995","Kid With Man Head","https://www.discogs.com/artist/1243995-Kid-With-Man-Head","ARTIST"
"artist/253274","Groovie Ghoulies","https://www.discogs.com/artist/253274-Groovie-Ghoulies","ARTIST"
"artist/389768","Ultra Bide","https://www.discogs.com/artist/389768-Ultra-Bide","ARTIST"
"artist/888045","Hate Fuck Trio","https://www.discogs.com/artist/888045-Hate-Fuck-Trio","ARTIST"
"artist/545067","Nobodys","https://www.discogs.com/artist/545067-Nobodys","ARTIST"
"artist/246649","Davie Allan & The Arrows","https://www.discogs.com/artist/246649-Davie-Allan-The-Arrows","ARTIST"
"artist/245201","The Starlets","https://www.discogs.com/artist/245201-The-Starlets","ARTIST"
"artist/2206022","Francis Anthony McGlynn","https://www.discogs.com/artist/2206022-Francis-Anthony-McGlynn","ARTIST"
"artist/2206020","Dennis Peterson","https://www.discogs.com/artist/2206020-Dennis-Peterson","ARTIST"
"artist/522057","Gillman","https://www.discogs.com/artist/522057-Gillman","ARTIST"
"artist/2206019","Jo-Ann Barton","https://www.discogs.com/artist/2206019-Jo-Ann-Barton","ARTIST"
"artist/2093726","The Scoldees","https://www.discogs.com/artist/2093726-The-Scoldees","ARTIST"
"artist/583437","The Wesley Willis Fiasco","https://www.discogs.com/artist/583437-The-Wesley-Willis-Fiasco","ARTIST"
"artist/2050006","Tongue (6)","https://www.discogs.com/artist/2050006-Tongue-6","ARTIST"
"artist/253285","The Queers","https://www.discogs.com/artist/253285-The-Queers","ARTIST"
"artist/2206021","Jackie Martling","https://www.discogs.com/artist/2206021-Jackie-Martling","ARTIST"
"artist/239157","Mr. Hectic","https://www.discogs.com/artist/239157-Mr-Hectic","ARTIST"
"artist/179724","Joe Buhdha","https://www.discogs.com/artist/179724-Joe-Buhdha","ARTIST"
"artist/39946","Estelle","https://www.discogs.com/artist/39946-Estelle","ARTIST"
"artist/174708","Klashnekoff","https://www.discogs.com/artist/174708-Klashnekoff","ARTIST"
"artist/296089","Scor-zay-zee","https://www.discogs.com/artist/296089-Scor-zay-zee","ARTIST"
"artist/46323","Tempa","https://www.discogs.com/artist/46323-Tempa","ARTIST"
"artist/24108","Wildflower","https://www.discogs.com/artist/24108-Wildflower","ARTIST"
"artist/167998","Unusual Suspects","https://www.discogs.com/artist/167998-Unusual-Suspects","ARTIST"
"artist/204558","Freddi Kruga","https://www.discogs.com/artist/204558-Freddi-Kruga","ARTIST"
"artist/204566","Mike GLC","https://www.discogs.com/artist/204566-Mike-GLC","ARTIST"
"artist/204565","Rusty Ranks","https://www.discogs.com/artist/204565-Rusty-Ranks","ARTIST"
"artist/22040","The 57th Dynasty","https://www.discogs.com/artist/22040-The-57th-Dynasty","ARTIST"
"artist/58014","Elephant Man","https://www.discogs.com/artist/58014-Elephant-Man","ARTIST"
"artist/204559","Jagwa","https://www.discogs.com/artist/204559-Jagwa","ARTIST"
"artist/204568","Cordel Burrell","https://www.discogs.com/artist/204568-Cordel-Burrell","ARTIST"
"artist/39954","Ty","https://www.discogs.com/artist/39954-Ty","ARTIST"
"artist/230303","Kwadjo","https://www.discogs.com/artist/230303-Kwadjo","ARTIST"
"artist/39719","Michelle Escoffery","https://www.discogs.com/artist/39719-Michelle-Escoffery","ARTIST"
"artist/148687","Drew (2)","https://www.discogs.com/artist/148687-Drew-2","ARTIST"
"artist/32446","Da Beatminerz","https://www.discogs.com/artist/32446-Da-Beatminerz","ARTIST"
"artist/101960","Evil Dee","https://www.discogs.com/artist/101960-Evil-Dee","ARTIST"
"artist/127837","DM & Jemini","https://www.discogs.com/artist/127837-DM-Jemini","ARTIST"
"artist/109129","Danger Mouse","https://www.discogs.com/artist/109129-Danger-Mouse","ARTIST"
"artist/170191","C-Mone","https://www.discogs.com/artist/170191-C-Mone","ARTIST"
"artist/204564","Nick Stez","https://www.discogs.com/artist/204564-Nick-Stez","ARTIST"
"artist/5793","Lewis Parker","https://www.discogs.com/artist/5793-Lewis-Parker","ARTIST"
"artist/37098","Main Flow","https://www.discogs.com/artist/37098-Main-Flow","ARTIST"
"artist/34215","Planet Asia","https://www.discogs.com/artist/34215-Planet-Asia","ARTIST"
"artist/188826","Reason (2)","https://www.discogs.com/artist/188826-Reason-2","ARTIST"
"artist/39909","Hi-Tek","https://www.discogs.com/artist/39909-Hi-Tek","ARTIST"
"artist/104745","7L & Esoteric","https://www.discogs.com/artist/104745-7L-Esoteric","ARTIST"
"artist/188176","7L","https://www.discogs.com/artist/188176-7L","ARTIST"
"artist/65081","Defari","https://www.discogs.com/artist/65081-Defari","ARTIST"
"artist/14759","Tha Alkaholiks","https://www.discogs.com/artist/14759-Tha-Alkaholiks","ARTIST"
"artist/145850","E-Swift","https://www.discogs.com/artist/145850-E-Swift","ARTIST"
"artist/60138","4orce","https://www.discogs.com/artist/60138-4orce","ARTIST"
"artist/529606","Poynt Blak","https://www.discogs.com/artist/529606-Poynt-Blak","ARTIST"
"artist/204563","Schoolz Of Thought","https://www.discogs.com/artist/204563-Schoolz-Of-Thought","ARTIST"
"artist/204455","88-Keys","https://www.discogs.com/artist/204455-88-Keys","ARTIST"
"artist/184547","Beefeaters","https://www.discogs.com/artist/184547-Beefeaters","ARTIST"
"artist/184270","Junior Disprol","https://www.discogs.com/artist/184270-Junior-Disprol","ARTIST"
"artist/185038","Lil' Angry Man","https://www.discogs.com/artist/185038-Lil-Angry-Man","ARTIST"
"artist/184548","DJ Big Mac","https://www.discogs.com/artist/184548-DJ-Big-Mac","ARTIST"
"artist/35333","Dudley Perkins","https://www.discogs.com/artist/35333-Dudley-Perkins","ARTIST"
"artist/16508","Madlib","https://www.discogs.com/artist/16508-Madlib","ARTIST"
"artist/63322","Ive Mendes","https://www.discogs.com/artist/63322-Ive-Mendes","ARTIST"
"artist/28933","DJ Marky & XRS","https://www.discogs.com/artist/28933-DJ-Marky-XRS","ARTIST"
"artist/87990","Tacteel","https://www.discogs.com/artist/87990-Tacteel","ARTIST"
"artist/178698","Three 6 Mafia","https://www.discogs.com/artist/178698-Three-6-Mafia","ARTIST"
"artist/237512","Cyanure","https://www.discogs.com/artist/237512-Cyanure","ARTIST"
"artist/218613","Serkkupojat","https://www.discogs.com/artist/218613-Serkkupojat","ARTIST"
"artist/293670","Gravité Zéro","https://www.discogs.com/artist/293670-Gravité-Zéro","ARTIST"
"artist/149259","Teamtendo","https://www.discogs.com/artist/149259-Teamtendo","ARTIST"
"artist/120826","Eve (2)","https://www.discogs.com/artist/120826-Eve-2","ARTIST"
"artist/53116","Killer Mike","https://www.discogs.com/artist/53116-Killer-Mike","ARTIST"
"artist/94288","Boulder dDash","https://www.discogs.com/artist/94288-Boulder-dDash","ARTIST"
"artist/65112","Para One","https://www.discogs.com/artist/65112-Para-One","ARTIST"
"artist/82948","Eligh","https://www.discogs.com/artist/82948-Eligh","ARTIST"
"artist/164744","L'Atelier","https://www.discogs.com/artist/164744-LAtelier","ARTIST"
"artist/38249","Natural Elements","https://www.discogs.com/artist/38249-Natural-Elements","ARTIST"
"artist/203595","Klub des Loosers","https://www.discogs.com/artist/203595-Klub-des-Loosers","ARTIST"
"artist/591022","Jonathan Lambert","https://www.discogs.com/artist/591022-Jonathan-Lambert","ARTIST"
