"release/827011","Interim - En Selvoptaget CD - Koollektion 2003","https://www.discogs.com/Per-Vers-Interim-En-Selvoptaget-CD-Koollektion-2003/master/827011","RELEASE"
"release/238948","Fish Market - The Official Mixtape","https://www.discogs.com/Chali-2na-Fish-Market-The-Official-Mixtape/master/238948","RELEASE"
"release/25459","One With The Underdogs","https://www.discogs.com/Terror-One-With-The-Underdogs/master/25459","RELEASE"
"release/620892","Industry Standard","https://www.discogs.com/Ex-Vandalz-Industry-Standard/release/620892","RELEASE"
"release/713067","Find Us","https://www.discogs.com/FILTHEE-Immigrants-Find-Us/release/713067","RELEASE"
"release/902656","Talk Is Cheap","https://www.discogs.com/The-Pacifics-Talk-Is-Cheap/release/902656","RELEASE"
"release/1929621","Preemptive Hype Vol. 11","https://www.discogs.com/Various-Preemptive-Hype-Vol-11/release/1929621","RELEASE"
"release/3717987","Deadlivers Megamix","https://www.discogs.com/Grayskul-Deadlivers-Megamix/release/3717987","RELEASE"
"release/6169471","Proudly Presents: The Double Deez Tape, Vol. 1","https://www.discogs.com/DJ-Devious-Proudly-Presents-The-Double-Deez-Tape-Vol-1/release/6169471","RELEASE"
"release/9070008","Preemptive Hype Vol. 6","https://www.discogs.com/Various-Preemptive-Hype-Vol-6/release/9070008","RELEASE"
"release/16288208","Haunted Cities","https://www.discogs.com/Transplants-Haunted-Cities/release/16288208","RELEASE"
"release/156317","Reprogram","https://www.discogs.com/Boom-Bap-Project-Reprogram/master/156317","RELEASE"
"release/206503","The L.J.'s","https://www.discogs.com/The-Likwit-Junkies-The-LJs/master/206503","RELEASE"
"release/217342","Change","https://www.discogs.com/Self-Scientific-Change/master/217342","RELEASE"
"release/176456","Sunday's Chicken","https://www.discogs.com/The-Pacifics-Sundays-Chicken/master/176456","RELEASE"
"release/399208","Haunted Cities","https://www.discogs.com/Transplants-Haunted-Cities/master/399208","RELEASE"
"release/4171651","Never Surrender","https://www.discogs.com/Keepers-Of-The-Light-Never-Surrender/release/4171651","RELEASE"
"release/9941879","Corner Ensemble","https://www.discogs.com/Prince-Ali-Corner-Ensemble/release/9941879","RELEASE"
"release/94945","We Are The Ones (We've Been Waiting For)","https://www.discogs.com/Visionaries-We-Are-The-Ones-Weve-Been-Waiting-For/master/94945","RELEASE"
"release/60643","The Medicine","https://www.discogs.com/Planet-Asia-The-Medicine/master/60643","RELEASE"
"release/1041243","Joining Forces (The Harvest)","https://www.discogs.com/The-Hitfarmers-Joining-Forces-The-Harvest/release/1041243","RELEASE"
"release/1158407","Throwin Up Letters / Rough Rymes","https://www.discogs.com/Longevity-Throwin-Up-Letters-Rough-Rymes/release/1158407","RELEASE"
"release/1802580","Crop Circles","https://www.discogs.com/Visionaries-Crop-Circles/release/1802580","RELEASE"
"release/2131351","Finderlohn","https://www.discogs.com/Momentan-Finderlohn/release/2131351","RELEASE"
"release/2469280","Stormwatch","https://www.discogs.com/Evidence-Stormwatch/release/2469280","RELEASE"
"release/2897181","Die Stadtkinder Vom Landei","https://www.discogs.com/Momentan-Die-Stadtkinder-Vom-Landei/release/2897181","RELEASE"
"release/4172655","Beats From The Shell","https://www.discogs.com/DJ-Chopstix-Beats-From-The-Shell/release/4172655","RELEASE"
